battery_id,cycle_number,extracted_charge_Ah,voltage_V
1,0,0.126374758852408,3.803627491
1,0,0.126652520866264,3.803374052
1,0,0.126930282780752,3.8031382561
1,0,0.127208044529675,3.8028833866
1,0,0.127485808033699,3.8026354313
1,0,0.127763569815764,3.8023974895
1,0,0.128041333849679,3.8021316528
1,0,0.128319096492709,3.8018977642
1,0,0.128596860924008,3.8016340733
1,0,0.128874623500812,3.8014256954
1,0,0.129152387004864,3.8011760712
1,0,0.129430150310237,3.8009538651
1,0,0.129707913251312,3.8006906509
1,0,0.129985675563213,3.8004336357
1,0,0.13026343900101,3.8001904488
1,0,0.130541201180481,3.7999401093
1,0,0.130818965545526,3.7997307777
1,0,0.131096451454451,3.7994813919
1,0,0.131374215090955,3.7992331982
1,0,0.13165198054884,3.7989947796
1,0,0.131929743986638,3.7987706661
1,0,0.132207506894628,3.7985401154
1,0,0.132485269074048,3.7983095646
1,0,0.132763031915812,3.7980644703
1,0,0.133040795486117,3.7978348732
1,0,0.133318559155734,3.7975811958
1,0,0.133596321566973,3.7973532677
1,0,0.133874086097583,3.7971146107
1,0,0.134151848873093,3.7968840599
1,0,0.134429611648603,3.7966628075
1,0,0.134707375086401,3.7964076996
1,0,0.1349851405774,3.7961730957
1,0,0.135262902988611,3.7959425449
1,0,0.135540668347158,3.7957172394
1,0,0.135818155215344,3.7954623699
1,0,0.136095920540749,3.7952370644
1,0,0.136373683084441,3.7950189114
1,0,0.136651447747558,3.7947807312
1,0,0.136929211947011,3.7945370674
1,0,0.137206977404897,3.7943236828
1,0,0.13748474117388,3.794065237
1,0,0.137762504909723,3.7938773632
1,0,0.138040269970225,3.793602705
1,0,0.13831803526249,3.7933933735
1,0,0.138595799495083,3.7931671143
1,0,0.138873562634836,3.7929391861
1,0,0.139151327264841,3.7927215099
1,0,0.139429093053884,3.7924730778
1,0,0.139706856524795,3.7922530174
1,0,0.139984620989207,3.7920355797
1,0,0.140262385619185,3.7917914391
1,0,0.140540149586874,3.7915797234
1,0,0.140817635230993,3.7913525105
1,0,0.141095398900638,3.791128397
1,0,0.141373163265683,3.7908799648
1,0,0.141650927134005,3.7906663418
1,0,0.141928689512104,3.7904376984
1,0,0.142206452784364,3.7902154922
1,0,0.142484217381228,3.7899894714
1,0,0.142761980090485,3.7897720337
1,0,0.143039744256852,3.7895448208
1,0,0.143317506601837,3.7893278599
1,0,0.143595269874098,3.7891104221
1,0,0.143873031556768,3.7888858318
1,0,0.144150794332277,3.7886509895
1,0,0.144428557372719,3.7884278297
1,0,0.144706322366967,3.788214922
1,0,0.14498408517559,3.787997961
1,0,0.145261850136697,3.7877652645
1,0,0.145539335880195,3.7875452042
1,0,0.145817099053061,3.7873427868
1,0,0.146094862424682,3.7871005535
1,0,0.146372625001486,3.7868855
1,0,0.146650389002289,3.7866818905
1,0,0.146928151281048,3.7864465714
1,0,0.147205915712347,3.7862303257
1,0,0.147483679315766,3.7860090733
1,0,0.147761444906075,3.7857868671
1,0,0.14803920903933,3.785572052
1,0,0.148316971549908,3.785369873
1,0,0.14859473541823,3.7851455212
1,0,0.148872498889169,3.784930706
1,0,0.14915026130038,3.7847061157
1,0,0.149428023976551,3.7844815254
1,0,0.14970578671892,3.7842850685
1,0,0.149983548832115,3.7840437889
1,0,0.150261312799776,3.783839941
1,0,0.15053879781546,3.7836220264
1,0,0.150816559299475,3.7834072113
1,0,0.151094323167775,3.7832045555
1,0,0.151372086340691,3.7829837799
1,0,0.151649848023388,3.7827625275
1,0,0.151927612156615,3.782544136
1,0,0.15220537476656,3.7823169231
1,0,0.152483138634882,3.7821269035
1,0,0.15276090160907,3.7819166183
1,0,0.153038664748873,3.7817122936
1,0,0.153316427656813,3.7814836502
1,0,0.153594190200554,3.7812802792
1,0,0.153871953240974,3.7810587883
1,0,0.154149715420417,3.7808477879
1,0,0.154427479189378,3.7806203365
1,0,0.154705241733092,3.780421257
1,0,0.154983006098115,3.7802128792
1,0,0.155260490352769,3.7799968719
1,0,0.155538253227595,3.7797911167
1,0,0.155816014877202,3.7795803547
1,0,0.15609377871239,3.7793633938
1,0,0.156371540924946,3.7791256905
1,0,0.156649303733546,3.7789421082
1,0,0.15692706627726,3.7787334919
1,0,0.157204827893731,3.778516531
1,0,0.157482591331557,3.7783050537
1,0,0.157760351590256,3.778100729
1,0,0.158038113637224,3.7779085636
1,0,0.158315876247142,3.777692318
1,0,0.158593636903304,3.7774960995
1,0,0.158871400440446,3.7772636414
1,0,0.15914916109658,3.7770717144
1,0,0.159426922911707,3.7768626213
1,0,0.159704683700293,3.7766478062
1,0,0.159982444786878,3.776437521
1,0,0.160259929934771,3.776214838
1,0,0.160537691120746,3.7760057449
1,0,0.16081545310146,3.7758002281
1,0,0.161093213327074,3.775591135
1,0,0.161370973387095,3.7753837109
1,0,0.161648734738635,3.7751836777
1,0,0.161926494467526,3.7749733925
1,0,0.162204256150196,3.7747812271
1,0,0.162482018495209,3.7745661736
1,0,0.162759779349998,3.7743604183
1,0,0.163037541463192,3.7741422653
1,0,0.163315303145862,3.7739355564
1,0,0.163593065524038,3.7737355232
1,0,0.163870826842437,3.7735207081
1,0,0.164148587432322,3.7733376026
1,0,0.1644263488832,3.7731134892
1,0,0.164704109274407,3.7729208469
1,0,0.164981592702117,3.7726967335
1,0,0.165259354749086,3.7724936008
1,0,0.16553711593506,3.7722918987
1,0,0.165814876723623,3.7720975876
1,0,0.166092637710892,3.7718873024
1,0,0.166370398631907,3.7716851234
1,0,0.166648160413971,3.7714838982
1,0,0.166925921633058,3.7712845802
1,0,0.167203683183276,3.7711019516
1,0,0.167481441819355,3.7708802223
1,0,0.167759201746896,3.7706787586
1,0,0.168036963926344,3.7704527378
1,0,0.168314724019506,3.7702474594
1,0,0.168592483019828,3.7700679302
1,0,0.168870245232389,3.7698633671
1,0,0.16914800535866,3.7696499825
1,0,0.169425765253088,3.7694644928
1,0,0.169703525246911,3.7692615986
1,0,0.169981006855088,3.769043684
1,0,0.170258766319048,3.7688462734
1,0,0.170536527902406,3.7686386108
